CODE,INTERSTATE,INTRASTATE,Rate
423991,0.0022,0.0022,
423994,0.0022,0.0022,
423999,0.00335,0.00335,
424200,0.00257,0.00257,
424201,0.00708,0.00708,
424202,0.00257,0.00257,
424203,0.0086,0.0086,
424204,0.0086,0.0086,
424205,0.0086,0.0086,
424206,0.00708,0.00708,
424207,0.00264,0.00264,
424208,0.00264,0.00264,
424209,0.00623,0.00623,
424210,0.00262,0.00262,
424212,0.00264,0.00264,
424213,0.00262,0.00262,
424214,0.00264,0.00264,
424215,0.00264,0.00264,
424216,0.00262,0.00262,
424217,0.00262,0.00262,
424218,0.01155,0.01155,
424219,0.00264,0.00264,
424220,0.0148,0.0148,
424221,0.00298,0.00298,
424222,0.00298,0.00298,
424223,0.00298,0.00298,
424224,0.00298,0.00298,
424225,0.0022,0.0022,
424226,0.0086,0.0086,
424227,0.00257,0.00257,
424228,0.00298,0.00298,
424229,0.00377,0.00377,
424230,0.00264,0.00264,
424231,0.00708,0.00708,
424232,0.00264,0.00264,
424233,0.00264,0.00264,
424234,0.00257,0.00257,
424235,0.00264,0.00264,
424236,0.0022,0.0022,
424237,0.00377,0.00377,
424238,0.0129,0.0129,
424239,0.01478,0.01478,
424240,0.00298,0.00298,
424241,0.01648,0.01648,
424242,0.00708,0.00708,
424243,0.00708,0.00708,
424244,0.01155,0.01155,
424245,0.0086,0.0086,
424246,0.00298,0.00298,
424247,0.00264,0.00264,
424248,0.0086,0.0086,
424249,0.00298,0.00298,
424250,0.01478,0.01478,
424251,0.00257,0.00257,
424252,0.01648,0.01648,
424253,0.0086,0.0086,
424254,0.0086,0.0086,
424255,0.00257,0.00257,
424256,0.0047,0.0047,
424257,0.0047,0.0047,
424258,0.01648,0.01648,
424259,0.01648,0.01648,
424260,0.0047,0.0047,
424261,0.0047,0.0047,
424262,0.0047,0.0047,
424263,0.00262,0.00262,
424264,0.00262,0.00262,
424265,0.0047,0.0047,
424266,0.0047,0.0047,
424267,0.0086,0.0086,
424268,0.00708,0.00708,
424269,0.00708,0.00708,
424270,0.00708,0.00708,
424271,0.00708,0.00708,
424272,0.00333,0.00333,
424273,0.00257,0.00257,
424274,0.0047,0.0047,
424275,0.00708,0.00708,
424276,0.0047,0.0047,
424277,0.00708,0.00708,
424278,0.0022,0.0022,
424279,0.01478,0.01478,
424280,0.00257,0.00257,
424281,0.0047,0.0047,
424282,0.01478,0.01478,
424283,0.01233,0.01233,
424284,0.01412,0.01412,
424285,0.00708,0.00708,
424286,0.00708,0.00708,
424287,0.00264,0.00264,
424288,0.00295,0.00295,
424289,0.01155,0.01155,
424290,0.0047,0.0047,
424291,0.00382,0.00382,
424292,0.00382,0.00382,
424293,0.00708,0.00708,
424294,0.00667,0.00667,
424295,0.00264,0.00264,
424296,0.00708,0.00708,
424297,0.00382,0.00382,
424298,0.0022,0.0022,
424299,0.00347,0.00347,
424300,0.01923,0.01923,
424301,0.01328,0.01328,
424302,0.00386,0.00386,
424314,0.00295,0.00295,
424315,0.00295,0.00295,
424320,0.00708,0.00708,
424321,0.00262,0.00262,
424322,0.00708,0.00708,
424324,0.00262,0.00262,
424325,0.01233,0.01233,
424326,0.00382,0.00382,
424327,0.01288,0.01288,
424328,0.00382,0.00382,
424329,0.0022,0.0022,
424331,0.0047,0.0047,
424332,0.00262,0.00262,
424333,0.00382,0.00382,
424334,0.00708,0.00708,
424335,0.00262,0.00262,
424336,0.01923,0.01923,
424337,0.00333,0.00333,
424338,0.00295,0.00295,
424339,0.00456,0.00456,
424340,0.00264,0.00264,
424341,0.00262,0.00262,
424342,0.00708,0.00708,
424343,0.0022,0.0022,
424344,0.00257,0.00257,
424345,0.00708,0.00708,
424346,0.0047,0.0047,
424347,0.01456,0.01456,
424348,0.00708,0.00708,
424349,0.01412,0.01412,
424351,0.00708,0.00708,
424352,0.0047,0.0047,
424353,0.00405,0.00405,
424354,0.00708,0.00708,
424355,0.00708,0.00708,
424356,0.0022,0.0022,
424357,0.00333,0.00333,
424358,0.0022,0.0022,
424359,0.01456,0.01456,
424361,0.00262,0.00262,
424362,0.00262,0.00262,
424363,0.00333,0.00333,
424364,0.00264,0.00264,
424365,0.00456,0.00456,
424367,0.00708,0.00708,
424368,0.00708,0.00708,
424369,0.00257,0.00257,
424371,0.00708,0.00708,
424372,0.00708,0.00708,
424373,0.00262,0.00262,
424374,0.0022,0.0022,
424375,0.00708,0.00708,
424376,0.00262,0.00262,
424378,0.00382,0.00382,
424381,0.00262,0.00262,
424382,0.00382,0.00382,
424383,0.00257,0.00257,
424384,0.00333,0.00333,
424385,0.00262,0.00262,
424386,0.00262,0.00262,
424387,0.00347,0.00347,
424391,0.00262,0.00262,
424392,0.00347,0.00347,
424393,0.00262,0.00262,
424394,0.0047,0.0047,
424395,0.00347,0.00347,
424396,0.00262,0.00262,
424397,0.01349,0.01349,
424400,0.01923,0.01923,
424442,0.01648,0.01648,
424444,0.00382,0.00382,
424456,0.0135,0.0135,
424465,0.00382,0.00382,
424477,0.01375,0.01375,
424488,0.01923,0.01923,
424500,0.01923,0.01923,
424521,0.00262,0.00262,
424523,0.00262,0.00262,
424529,0.01923,0.01923,
424531,0.00264,0.00264,
424535,0.00504,0.00504,
424542,0.00264,0.00264,
424543,0.00708,0.00708,
424558,0.0022,0.0022,
424567,0.00382,0.00382,
424568,0.01648,0.01648,
424570,0.00667,0.00667,
424571,0.00298,0.00298,
424600,0.01923,0.01923,
424603,0.00262,0.00262,
424610,0.01328,0.01328,
424625,0.00708,0.00708,
424634,0.00667,0.00667,
424644,0.01375,0.01375,
424645,0.00708,0.00708,
424646,0.00295,0.00295,
424652,0.00667,0.00667,
424653,0.0086,0.0086,
424666,0.00382,0.00382,
424672,0.0135,0.0135,
424675,0.0022,0.0022,
424702,0.00683,0.00683,
424703,0.00298,0.00298,
424704,0.00456,0.00456,
424731,0.00257,0.00257,
424732,0.00382,0.00382,
424738,0.00262,0.00262,
424744,0.00667,0.00667,
424750,0.00667,0.00667,
424757,0.00683,0.00683,
424772,0.01288,0.01288,
424777,0.00382,0.00382,
424781,0.00623,0.00623,
424785,0.00708,0.00708,
424789,0.00708,0.00708,
424800,0.01923,0.01923,
424832,0.00257,0.00257,
424835,0.00405,0.00405,
424888,0.00382,0.00382,
424900,0.01923,0.01923,
424901,0.00264,0.00264,
424903,0.00708,0.00708,
424999,0.00382,0.00382,
425200,0.00333,0.00333,
425201,0.00888,0.00888,
425202,0.00888,0.00888,
425203,0.01329,0.01329,
425204,0.01329,0.01329,
425205,0.01075,0.01075,
425207,0.01329,0.01329,
425208,0.01329,0.01329,
425209,0.00559,0.00559,
425210,0.00551,0.00551,
425212,0.01075,0.01075,
425213,0.00834,0.00834,
425214,0.01329,0.01329,
425216,0.00916,0.00916,
425218,0.00602,0.00602,
425219,0.00602,0.00602,
425220,0.00551,0.00551,
425221,0.00598,0.00598,
425222,0.01015,0.01015,
425223,0.00793,0.00793,
425224,0.00834,0.00834,
425225,0.0098,0.0098,
425226,0.01329,0.01329,
425227,0.01329,0.01329,
425228,0.01329,0.01329,
425229,0.00559,0.00559,
425231,0.00602,0.00602,
425232,0.00639,0.00639,
425233,0.01057,0.01057,
425234,0.01329,0.01329,
425235,0.01329,0.01329,
425236,0.00551,0.00551,
425237,0.00333,0.00333,
425238,0.00602,0.00602,
425239,0.00551,0.00551,
425241,0.00551,0.00551,
425242,0.00333,0.00333,
425243,0.01124,0.01124,
425244,0.00598,0.00598,
425245,0.00888,0.00888,
425246,0.00559,0.00559,
425247,0.0098,0.0098,
425248,0.01075,0.01075,
425249,0.00888,0.00888,
425250,0.01057,0.01057,
425251,0.01329,0.01329,
425252,0.0092,0.0092,
425254,0.01329,0.01329,
425255,0.01329,0.01329,
425256,0.00333,0.00333,
425257,0.0092,0.0092,
425258,0.0092,0.0092,
425259,0.0092,0.0092,
425260,0.00598,0.00598,
425261,0.0092,0.0092,
425262,0.0092,0.0092,
425263,0.0092,0.0092,
425264,0.01057,0.01057,
425265,0.0092,0.0092,
425266,0.0092,0.0092,
425267,0.0092,0.0092,
425268,0.00639,0.00639,
425269,0.00598,0.00598,
425270,0.01057,0.01057,
425271,0.01329,0.01329,
425272,0.00916,0.00916,
425273,0.00639,0.00639,
425274,0.00916,0.00916,
425275,0.00834,0.00834,
425276,0.00793,0.00793,
425277,0.01329,0.01329,
425278,0.00916,0.00916,
425279,0.00916,0.00916,
425280,0.00598,0.00598,
425281,0.00551,0.00551,
425282,0.00834,0.00834,
425283,0.00834,0.00834,
425284,0.00834,0.00834,
425285,0.01057,0.01057,
425286,0.01057,0.01057,
425287,0.00639,0.00639,
425288,0.0092,0.0092,
425289,0.01057,0.01057,
425290,0.0092,0.0092,
425291,0.01329,0.01329,
425292,0.01422,0.01422,
425293,0.00834,0.00834,
425294,0.00333,0.00333,
425295,0.00834,0.00834,
425296,0.00793,0.00793,
425297,0.0092,0.0092,
425298,0.01329,0.01329,
425299,0.00551,0.00551,
425301,0.00551,0.00551,
425302,0.0092,0.0092,
425303,0.0092,0.0092,
425304,0.0092,0.0092,
425305,0.00793,0.00793,
425306,0.00551,0.00551,
425307,0.00731,0.00731,
425308,0.00602,0.00602,
425309,0.00602,0.00602,
425310,0.00333,0.00333,
425312,0.0098,0.0098,
425313,0.01329,0.01329,
425314,0.00551,0.00551,
425315,0.0092,0.0092,
425316,0.0092,0.0092,
425317,0.0092,0.0092,
425318,0.00793,0.00793,
425319,0.00639,0.00639,
425320,0.00333,0.00333,
425321,0.00793,0.00793,
425322,0.00916,0.00916,
425323,0.00579,0.00579,
425324,0.00551,0.00551,
425325,0.00579,0.00579,
425326,0.00559,0.00559,
425327,0.00602,0.00602,
425328,0.00598,0.00598,
425329,0.00916,0.00916,
425330,0.00602,0.00602,
425332,0.00888,0.00888,
425333,0.01015,0.01015,
425334,0.0092,0.0092,
425335,0.0092,0.0092,
425336,0.00793,0.00793,
425337,0.0092,0.0092,
425338,0.0092,0.0092,
425339,0.0092,0.0092,
425341,0.01075,0.01075,
425342,0.00333,0.00333,
425343,0.00639,0.00639,
425344,0.00639,0.00639,
425345,0.00639,0.00639,
425346,0.00639,0.00639,
425347,0.0092,0.0092,
425348,0.0092,0.0092,
425349,0.0092,0.0092,
425350,0.00639,0.00639,
425351,0.00598,0.00598,
425352,0.00834,0.00834,
425353,0.0092,0.0092,
425354,0.00873,0.00873,
425355,0.0092,0.0092,
425356,0.0092,0.0092,
425357,0.0092,0.0092,
425358,0.00793,0.00793,
425359,0.00602,0.00602,
425361,0.00793,0.00793,
425363,0.01015,0.01015,
425366,0.01057,0.01057,
425367,0.00788,0.00788,
425368,0.00834,0.00834,
425369,0.01329,0.01329,
425372,0.00873,0.00873,
425373,0.01329,0.01329,
425374,0.00793,0.00793,
425376,0.0092,0.0092,
425377,0.0092,0.0092,
425378,0.01329,0.01329,
425379,0.0092,0.0092,
425381,0.00333,0.00333,
425383,0.01329,0.01329,
425385,0.0092,0.0092,
425387,0.00551,0.00551,
425388,0.0092,0.0092,
425390,0.00333,0.00333,
425391,0.01329,0.01329,
425392,0.01329,0.01329,
425394,0.01329,0.01329,
425395,0.01057,0.01057,
425396,0.01015,0.01015,
425397,0.0092,0.0092,
425398,0.0092,0.0092,
425399,0.01124,0.01124,
425401,0.01329,0.01329,
425402,0.0092,0.0092,
425404,0.0092,0.0092,
425405,0.0098,0.0098,
425406,0.01124,0.01124,
425407,0.0092,0.0092,
425408,0.00834,0.00834,
425409,0.01124,0.01124,
425412,0.00873,0.00873,
425413,0.01329,0.01329,
425415,0.0092,0.0092,
425416,0.00333,0.00333,
425417,0.00602,0.00602,
425418,0.00551,0.00551,
425419,0.01124,0.01124,
425420,0.01057,0.01057,
425421,0.00793,0.00793,
425422,0.00602,0.00602,
425423,0.0092,0.0092,
425424,0.0092,0.0092,
425427,0.01329,0.01329,
425429,0.00602,0.00602,
425430,0.01329,0.01329,
425431,0.01057,0.01057,
425432,0.01329,0.01329,
425433,0.01329,0.01329,
425434,0.01015,0.01015,
425435,0.00559,0.00559,
425437,0.00731,0.00731,
425438,0.0092,0.0092,
425440,0.01329,0.01329,
425441,0.01057,0.01057,
425442,0.00559,0.00559,
425443,0.00559,0.00559,
425444,0.00559,0.00559,
425445,0.00559,0.00559,
425446,0.0092,0.0092,
425449,0.00551,0.00551,
425450,0.01329,0.01329,
425451,0.01329,0.01329,
425452,0.01329,0.01329,
425453,0.01329,0.01329,
425454,0.01329,0.01329,
425455,0.01329,0.01329,
425456,0.01329,0.01329,
425457,0.01329,0.01329,
425458,0.00731,0.00731,
425460,0.00916,0.00916,
425462,0.01329,0.01329,
425463,0.00916,0.00916,
425466,0.00602,0.00602,
425467,0.01329,0.01329,
425468,0.01329,0.01329,
425471,0.00598,0.00598,
425478,0.00602,0.00602,
425481,0.0092,0.0092,
425482,0.0092,0.0092,
425483,0.0092,0.0092,
425484,0.00902,0.00902,
425485,0.0092,0.0092,
425486,0.0092,0.0092,
425487,0.0092,0.0092,
425488,0.0092,0.0092,
425489,0.0092,0.0092,
425491,0.00902,0.00902,
425492,0.00888,0.00888,
425493,0.0092,0.0092,
425495,0.00602,0.00602,
425496,0.0098,0.0098,
425497,0.0092,0.0092,
425498,0.0092,0.0092,
425499,0.00559,0.00559,
425501,0.00551,0.00551,
425502,0.00793,0.00793,
425503,0.00551,0.00551,
425505,0.00551,0.00551,
425507,0.00888,0.00888,
425508,0.00598,0.00598,
425512,0.01422,0.01422,
425513,0.0092,0.0092,
425514,0.0092,0.0092,
425516,0.00551,0.00551,
425518,0.00598,0.00598,
425519,0.00333,0.00333,
425522,0.00916,0.00916,
425523,0.00916,0.00916,
425524,0.00916,0.00916,
425525,0.00916,0.00916,
425526,0.00916,0.00916,
425527,0.00916,0.00916,
425528,0.00916,0.00916,
425529,0.00916,0.00916,
425530,0.00551,0.00551,
425531,0.00598,0.00598,
425533,0.00793,0.00793,
425538,0.0092,0.0092,
425549,0.01422,0.01422,
425551,0.00333,0.00333,
425556,0.0092,0.0092,
425557,0.01329,0.01329,
425558,0.0092,0.0092,
425559,0.01422,0.01422,
425562,0.01329,0.01329,
425563,0.01057,0.01057,
425564,0.01329,0.01329,
425568,0.00579,0.00579,
425569,0.0098,0.0098,
425572,0.00333,0.00333,
425576,0.0092,0.0092,
425577,0.00333,0.00333,
425578,0.00888,0.00888,
425580,0.0092,0.0092,
425582,0.01422,0.01422,
425583,0.00602,0.00602,
425584,0.00333,0.00333,
425585,0.00333,0.00333,
425586,0.00333,0.00333,
425587,0.00788,0.00788,
425590,0.01329,0.01329,
425591,0.00598,0.00598,
425595,0.00639,0.00639,
425602,0.00333,0.00333,
425603,0.01329,0.01329,
425605,0.00788,0.00788,
425606,0.01124,0.01124,
425608,0.00788,0.00788,
425609,0.00788,0.00788,
425610,0.01124,0.01124,
425614,0.01329,0.01329,
425615,0.00551,0.00551,
425622,0.0092,0.0092,
425623,0.00559,0.00559,
425628,0.00551,0.00551,
425629,0.0098,0.0098,
425631,0.00579,0.00579,
425633,0.00559,0.00559,
425635,0.01329,0.01329,
425636,0.00873,0.00873,
425637,0.01329,0.01329,
425638,0.01329,0.01329,
425640,0.0092,0.0092,
425641,0.01329,0.01329,
425642,0.00902,0.00902,
425643,0.01329,0.01329,
425644,0.01329,0.01329,
425645,0.00902,0.00902,
425646,0.01329,0.01329,
425647,0.00333,0.00333,
425648,0.00902,0.00902,
425649,0.01329,0.01329,
425650,0.00902,0.00902,
425651,0.00731,0.00731,
425652,0.00598,0.00598,
425653,0.01329,0.01329,
425654,0.00793,0.00793,
425656,0.01329,0.01329,
425657,0.00333,0.00333,
425658,0.01137,0.01137,
425660,0.00902,0.00902,
425663,0.00902,0.00902,
425669,0.00902,0.00902,
425670,0.0092,0.0092,
425671,0.01039,0.01039,
425672,0.0092,0.0092,
425673,0.0092,0.0092,
425675,0.00902,0.00902,
425677,0.0098,0.0098,
425678,0.0098,0.0098,
425679,0.00834,0.00834,
425681,0.00602,0.00602,
425686,0.0098,0.0098,
425687,0.01329,0.01329,
425688,0.01329,0.01329,
425689,0.01039,0.01039,
425691,0.0098,0.0098,
425696,0.01039,0.01039,
425697,0.0092,0.0092,
425698,0.00333,0.00333,
425699,0.01039,0.01039,
425702,0.0092,0.0092,
425703,0.00793,0.00793,
425704,0.0092,0.0092,
425705,0.00793,0.00793,
425706,0.00793,0.00793,
425707,0.00793,0.00793,
425708,0.0092,0.0092,
425709,0.01329,0.01329,
425710,0.0092,0.0092,
425712,0.0092,0.0092,
425717,0.0092,0.0092,
425722,0.00793,0.00793,
425727,0.0092,0.0092,
425728,0.00793,0.00793,
425732,0.01057,0.01057,
425736,0.00602,0.00602,
425737,0.00639,0.00639,
425738,0.00788,0.00788,
425739,0.0092,0.0092,
425740,0.01057,0.01057,
425741,0.0092,0.0092,
425742,0.0092,0.0092,
425743,0.0092,0.0092,
425744,0.0092,0.0092,
425745,0.0092,0.0092,
425746,0.01329,0.01329,
425747,0.01329,0.01329,
425748,0.01329,0.01329,
425749,0.00888,0.00888,
425750,0.00598,0.00598,
425753,0.00551,0.00551,
425754,0.00598,0.00598,
425755,0.0092,0.0092,
425757,0.00333,0.00333,
425760,0.00602,0.00602,
425761,0.00598,0.00598,
425765,0.00602,0.00602,
425766,0.00598,0.00598,
425770,0.00639,0.00639,
425771,0.0092,0.0092,
425772,0.00639,0.00639,
425773,0.00639,0.00639,
425774,0.0092,0.0092,
425775,0.0092,0.0092,
425776,0.0092,0.0092,
425777,0.00729,0.00729,
425778,0.0092,0.0092,
425780,0.00598,0.00598,
425783,0.0092,0.0092,
425785,0.00551,0.00551,
425786,0.01124,0.01124,
425787,0.0092,0.0092,
425788,0.0092,0.0092,
425789,0.00333,0.00333,
425790,0.01039,0.01039,
425791,0.01057,0.01057,
425793,0.01329,0.01329,
425795,0.01039,0.01039,
425799,0.01039,0.01039,
425802,0.00551,0.00551,
425803,0.0092,0.0092,
425806,0.0092,0.0092,
425814,0.0092,0.0092,
425818,0.00788,0.00788,
425820,0.0092,0.0092,
425821,0.0092,0.0092,
425822,0.0092,0.0092,
425823,0.0092,0.0092,
425825,0.0092,0.0092,
425827,0.0092,0.0092,
425828,0.0092,0.0092,
425829,0.00559,0.00559,
425830,0.00598,0.00598,
425831,0.01015,0.01015,
425835,0.00333,0.00333,
425836,0.0092,0.0092,
425837,0.01329,0.01329,
425844,0.0092,0.0092,
425861,0.0092,0.0092,
425864,0.00598,0.00598,
425865,0.01329,0.01329,
425867,0.0092,0.0092,
425868,0.0092,0.0092,
425869,0.0092,0.0092,
425870,0.00602,0.00602,
425871,0.01039,0.01039,
425873,0.00888,0.00888,
425876,0.00598,0.00598,
425877,0.00834,0.00834,
425879,0.00551,0.00551,
425880,0.01015,0.01015,
425881,0.0092,0.0092,
425882,0.0092,0.0092,
425883,0.0092,0.0092,
425885,0.0092,0.0092,
425888,0.01015,0.01015,
425889,0.0092,0.0092,
425890,0.00602,0.00602,
425891,0.00598,0.00598,
425892,0.00333,0.00333,
425893,0.0092,0.0092,
425894,0.00551,0.00551,
425895,0.0092,0.0092,
425896,0.00333,0.00333,
425897,0.00333,0.00333,
425898,0.0092,0.0092,
425899,0.0092,0.0092,
425902,0.00731,0.00731,
425903,0.00793,0.00793,
425905,0.01124,0.01124,
425906,0.01124,0.01124,
425908,0.0092,0.0092,
425917,0.01329,0.01329,
425918,0.0092,0.0092,
425919,0.00551,0.00551,
425920,0.00902,0.00902,
425921,0.00333,0.00333,
425922,0.00551,0.00551,
425923,0.0092,0.0092,
425928,0.00902,0.00902,
425930,0.01039,0.01039,
425931,0.00598,0.00598,
425936,0.0092,0.0092,
425939,0.00788,0.00788,
425940,0.01039,0.01039,
425941,0.00602,0.00602,
425943,0.00333,0.00333,
425944,0.01039,0.01039,
425945,0.00333,0.00333,
425947,0.00731,0.00731,
425948,0.00731,0.00731,
425949,0.00731,0.00731,
425951,0.00333,0.00333,
425952,0.01057,0.01057,
425953,0.00731,0.00731,
425954,0.00731,0.00731,
425955,0.01039,0.01039,
425956,0.0092,0.0092,
425957,0.01329,0.01329,
425961,0.00333,0.00333,
425962,0.01039,0.01039,
425963,0.01039,0.01039,
425965,0.01329,0.01329,
425967,0.00916,0.00916,
425968,0.00916,0.00916,
425969,0.01039,0.01039,
425970,0.01057,0.01057,
425971,0.00598,0.00598,
425973,0.01329,0.01329,
425974,0.01057,0.01057,
425977,0.01057,0.01057,
425981,0.00333,0.00333,
425984,0.01057,0.01057,
425985,0.00551,0.00551,
425988,0.01057,0.01057,
425990,0.01329,0.01329,
425996,0.00788,0.00788,
425998,0.01124,0.01124,
425999,0.00793,0.00793,
430200,0.00262,0.00262,
430201,0.00814,0.00814,
430203,0.00768,0.00768,
430206,0.00394,0.00394,
430207,0.0022,0.0022,
430208,0.00768,0.00768,
430209,0.00394,0.00394,
430212,0.00394,0.00394,
430213,0.00394,0.00394,
430215,0.00257,0.00257,
430216,0.0022,0.0022,
430222,0.00333,0.00333,
430225,0.00394,0.00394,
430229,0.00257,0.00257,
430235,0.00262,0.00262,
430241,0.00257,0.00257,
430249,0.00257,0.00257,
430255,0.00775,0.00775,
430276,0.00394,0.00394,
430342,0.00257,0.00257,
430360,0.00394,0.00394,
430502,0.00257,0.00257,
430558,0.00341,0.00341,
430562,0.00262,0.00262,
430590,0.00394,0.00394,
430625,0.00262,0.00262,
430701,0.00827,0.00827,
430702,0.00827,0.00827,
430703,0.00775,0.00775,
430777,0.00316,0.00316,
430803,0.00775,0.00775,
430808,0.00775,0.00775,
430888,0.00316,0.00316,
430965,0.00259,0.00259,
430966,0.00259,0.00259,
430968,0.00259,0.00259,
430969,0.00259,0.00259,
430970,0.00259,0.00259,
430971,0.00259,0.00259,
430973,0.00259,0.00259,
430974,0.00259,0.00259,
430977,0.00259,0.00259,
430978,0.00259,0.00259,
430979,0.00259,0.00259,
430980,0.00259,0.00259,
430981,0.00259,0.00259,
430983,0.00259,0.00259,
430984,0.00259,0.00259,
430985,0.00259,0.00259,
430986,0.00259,0.00259,
430987,0.00259,0.00259,
430988,0.00259,0.00259,
430989,0.00259,0.00259,
430990,0.00259,0.00259,
430991,0.00259,0.00259,
430992,0.00259,0.00259,
430993,0.00259,0.00259,
430994,0.00259,0.00259,
430995,0.00259,0.00259,
430996,0.00259,0.00259,
430997,0.00259,0.00259,
430998,0.00259,0.00259,
430999,0.00259,0.00259,
431200,0.02008,0.02008,
431201,0.02008,0.02008,
431205,0.02008,0.02008,
431210,0.02008,0.02008,
431215,0.02008,0.02008,
431216,0.02008,0.02008,
431217,0.02008,0.02008,
431218,0.02008,0.02008,
431219,0.02008,0.02008,
431220,0.02008,0.02008,
431221,0.02008,0.02008,
431222,0.02008,0.02008,
431223,0.02008,0.02008,
431224,0.02008,0.02008,
431225,0.02008,0.02008,
431226,0.02008,0.02008,
431227,0.02008,0.02008,
431228,0.02008,0.02008,
431229,0.02008,0.02008,
431230,0.02008,0.02008,
431231,0.02008,0.02008,
431232,0.02008,0.02008,
431233,0.02008,0.02008,
431234,0.02008,0.02008,
431235,0.02008,0.02008,
431236,0.02008,0.02008,
431237,0.02008,0.02008,
431238,0.02008,0.02008,
431239,0.02008,0.02008,
431240,0.02008,0.02008,
431251,0.02008,0.02008,
431274,0.02008,0.02008,
431281,0.02008,0.02008,
431282,0.02008,0.02008,
431283,0.02008,0.02008,
431284,0.02008,0.02008,
431285,0.02008,0.02008,
431321,0.02008,0.02008,
431401,0.02008,0.02008,
431432,0.02008,0.02008,
431433,0.02008,0.02008,
431483,0.02008,0.02008,
431484,0.02008,0.02008,
431485,0.02008,0.02008,
431486,0.02008,0.02008,
431487,0.02008,0.02008,
431641,0.02008,0.02008,
431645,0.02008,0.02008,
431777,0.02008,0.02008,
431800,0.02008,0.02008,
431845,0.02008,0.02008,
431944,0.02008,0.02008,
431971,0.02008,0.02008,
431972,0.02008,0.02008,
431999,0.02008,0.02008,
432201,0.00262,0.00262,
432202,0.00257,0.00257,
432203,0.00828,0.00828,
432204,0.02168,0.02168,
432205,0.02168,0.02168,
432206,0.02168,0.02168,
432207,0.0022,0.0022,
432208,0.00257,0.00257,
432209,0.00257,0.00257,
432210,0.0022,0.0022,
432212,0.00262,0.00262,
432213,0.00257,0.00257,
432214,0.00768,0.00768,
432215,0.00257,0.00257,
432216,0.00394,0.00394,
432217,0.00262,0.00262,
432218,0.00827,0.00827,
432219,0.00257,0.00257,
432221,0.00295,0.00295,
432222,0.00257,0.00257,
432223,0.01808,0.01808,
432224,0.02168,0.02168,
432225,0.02168,0.02168,
432228,0.02168,0.02168,
432229,0.12662,0.12662,
432230,0.0022,0.0022,
432231,0.00257,0.00257,
432234,0.00257,0.00257,
432235,0.00262,0.00262,
432238,0.00257,0.00257,
432240,0.00333,0.00333,
432242,0.00768,0.00768,
432244,0.0022,0.0022,
432245,0.0259,0.0259,
432247,0.00262,0.00262,
432248,0.00295,0.00295,
432249,0.00257,0.00257,
432250,0.00333,0.00333,
432251,0.0022,0.0022,
